"","text","page","language","url","title"
"1422","יוד. עיניך תראינה מישרים מה שכתב בספר לב דוד פרק כ""ב וזה לשונו, ומזה תשכיל, אם בחול כשמדבר דברים בטלים עושה רושם ואתעד לעילא ויש לו בטילין הרבה כנגדו, מה יהיה בשבת כי העולמות כלולים זה בזה כמו שכתב רבינו האר""י ז""ל, דהעם הארץ בחול פוגם למטה בעשיה, ובשבת שהעולמות כלולים, גם פגם עם הארץ מגיע עד האצילות, ונמצא הפגם יתר מאד, אי מצד קדושת שבת שנצטוינו ודבר דבר, וזה עובר על דברי קבלה והוא חטא כפול, ואי משום הזמן שהחטא בשבת פוגם הרבה שהעולמות כלולים, ומה יתאונן אדם אי הם דברים אסורים כמו לשון הרע ואביזריה, דאז יהיה עון חמור כעבות העגלה, ולא די להם זה אלא שמדברים דברי תוהו דברי נרגן עזי דמסגן כן סגן על מגן ללמוד בספרים החיצונים, ויהיו בפיהם פה דובר כדבש למתוק, והם לא ידעו כי נמשכים בצי""ר של פגעים ודבקים בסטרא אחרא, והיינו דשנו בברייתא כי בת קול יוצאת מהר חורב ומכרזת ואומרת אוי להם לבריות, אלו שמחזיקים עצמם לבריות חריפים ומבינים בעבור התעסק בספרים חיצונים, ואומרים בפה מלא שהעוסקים בתורה והם משכילים, הם טפשים כאפרוח שלא נתפתחו עיניו, לכן הבת קול כרוזא קרי בחיל, אוי להם מעלבונה של תורה כי זה עלבון גדול לתורה, היש עלבון יותר מזה לומר כי העוסקים בתורה הם טפשים וספרי המירם (ספרים חיצונים) יפתחו מוחם, ומחרפין אותם, ולכן יוצא כרוז אוי להם לבריות מעלבונה של תורה כי כל מי שאינו עוסק בתורה נקרא נזוף, ובאמת הן הן הטפשים ההולכים בחושך, ורוח הקודש אומרת נראה דבר מי יקום, עכ""ל, ומן האמור מפה קדוש מדבר, אתה תדין שלא לקרות גאזיטאס (עתונים) בשבת כי הוא איסור גדול ממה נפשך, אם אינו הכרח לו עובר על ודברת בם, ובשבת הוא מחלל, ואם הוא נצרך לידע, הרי הוא כדברים של משא ומתן, ושבח לאל יתברך בעירנו אזמיר יגן עליה אלוהים, נזהרים כולם בזה שלא לקרות גאזיטאס בשבת, וגם אגרות שבאים ממשא ומתן אינן נוגעין בהן עד מוצאי שבת, ועיין בשא""י ח""א סימן קס""ב, וברכי יוסף סימן ש""ו, ועיין בנוהג כצאן יוסף אות ל""ה, ועיין בספר שם חדש במלאכת המוציא יעויין שם, ועיין פסקי מהר""ם ריקאנטי סימן צ""ה בענין האיגרות יעויין שם, ובספר שדה הארץ חלק ג' סימן כ""א, מצא סמך למנהג לקרוא בנייר סדר העולין לספר תורה, וגם ההשכבות ומי שברך, יעויין שם. ועיין בית מנוחה דף רי""ד ע""א",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1423","יא הביטה וראה מה שכתב בספר דעת חכמה פרק י""ד וזה לשונו, ורוב חילולי שבת שנכשלים ההמוניים בהם הוא מחמת חסרון ידיעה, כי אינם בקיאים בדיני ל""ט מלאכות ובתולדותיהן, ולא בדיני מוקצה ואיסור טלטול, והתנא אמר שגגת תלמוד, רוצה לומר שוגג הבא לאדם מחמת חסרון ידיעה עולה זדון, רוצה לומר שהוא כמו מזיד, על כן הירא דבר ה' יזהר ללמוד קודם לכל הלימודים הלכות שבת ולהיות חוזר עליהם תמיד, כי שמירת שבת כהלכתו הוא יסוד לכל דת תורתינו, הן לצדיקים הן לבעלי תשובה, אשר כל אלה מחוייבים חכמי הדור להודיע להמוניים ולהזהירם על שמירת שבת, ולהודיע להם גודל השכר של שומרי שבתות כהלכתן, וגודל השכר של המקדשים דיבורם בשבת בדברי תורה, ולהגדיל אשמת המשתעשעים בשבת לקרוא בספרי מלכים ומלחמותיהן כמו שפסק מרן בשולחן ערוך סימן ש""ז, ומי אשר לא ישמע בדבריהם, לייסרו בעונשים קשין בממון וחרמות ושמתות כי הוא ממש כעובד עבודה זרה, כמו שאמרו מחלל שבת בפרהסיא הוה ליה ככופר בכל התורה, עד כאן תוכן דבריו, ומזה ילמדו חכמי המדרשים, דלא יעברו מללמוד וללמד להיחידים מדיני אבות מלאכות ותולדותיהם, והוצאה וטלטול, מעט בכל שבת חק בל יושבת, דכל העם ישמעו ויראו ויזהרו שלא להכשל בחילול שבת וזכות הרבים תלוי בהם",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1424","(א""ה: בדפוס ראשון נשמט כאן בטעות סימן השייך לסעודות שבת קודש ונדפס בסוף הספר אחר פרקי ר""ח כסימן ל""ו, והחזרנוהו למקומו לסימן ל' כפי שציין המחבר בהשמטות לסימן ל""ה בסופו).",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1425","",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1426","",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1427","",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1428","",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1429","",30,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9B%D7%98","כף החיים (פאלאג'י)"
"1430","[במהדורה קמא וברוב ההפניות זהו סימן ל, ובסוף הספר בהשמטות נדפס סימן לו אשר מקומו פה]",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1431","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1432","<< · כף החיים (פאלאג'י) · ל · >>",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1433","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1434","סימן ל",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1435","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1436","    ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1437","עריכה",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1438","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1439","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1440","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1441","",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1442","לא תעשה כל מלאכה ותולדותיהן כיוצא בהן, ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1443","ומדברי סופרים ודקדוקיהן ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1444","א. במקום אחד הקדים קדש לשבת ובמקום אחר הקדים שבת לקדש, וכן אצל שמירה, והוא לרמוז דצריך לשמור ולקדש קודם השבת ואחר השבת, כגון לא יצא סמוך לחשיכה דזה הוא קודם השבת, וגם לא יהנה ממלאכה דנעשה בשבת באיסור והיינו אף לאחר השבת, רבינו יעקב בעל הטורים בפרשת בשלח על פסוק שבת קדש לה', ועיין עוד לרבינו יעקב בעל הטורים סוף סדר בהר",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1445","ב. המזיקין שנבראו בערב שבת, אותן רוחות נוחין בשבת ובאין להזיק למי שמחלל שבת, או עצב בשבת, או אינו מתעדן בו, לכן רוב תחלואי רוחות בשבת, ולכך סמך שיר של פגעים לשיר של שבת, ספר החסידים סימן תתש""ע, וזה בעצמו הוא הטעם דנתקן לאומרו במוצאי שבת, ועיין בחומת אנך ביהושע סימן ב', ועיין לעיל בדיני קידוש סימן ל' מה שרמזתי מדברי הראב""ע, ולקמן אות ד' בסימן זה, [ואיתא בהשמטות זוהר הקדוש סדר שמות דף רע""ו ע""א, דבשבת שליט בעלמא מזל שבתאי ולא בעמא קדישא, בגין דעמא קדישא לית לון חולקא ואחסנתא בכוכבייא ומזלי אלא בקודשא בריך הוא בלחודוי, ואצטריך לון לאחזאה חדוה ומיכלא ומשתיא ולבושין ולאתקנא ביתא ופתורא ביומא דא, דלאו הכי לכל אינון דאחידן בכוכבא דשבתאי דאצטריך לון לאתענאה לאחזאה עציבו ודאגה ורוגזא ולמילבש שחורין ולכסאה שחורין ולא למיכל בשרא וחמרא ומשחא לאתענגא עינוגין דעלמא אלא למיתב בדיורא עציב ולאתפרשא מן בני אנשא, יעויין שם, ומכאן אנו למדים דעל ידי שמענג את השבת בכסות נקיה ובשתיה ומאכל על ידי כן ניצול ממזל שבתאי, והיא הוראה עצומה דאין אנו עדת ישראל עומדים תחת המזל ולא כאלה חלק יעקב, ואשרי העם שככה לו אשרי העם שה' אלהיו שהוא משדד המערכות והוא שליט בעליונים ובתחתונים, יתברך שמו לעד] ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1446","ג. שלא לחלל את השבת אנו למדין משלשה, האחד מנהר שבתיון, השני מההר דמוציאין מעפרו כסף ובשבת אינו מוציא, השלישי מדג אחד דנקרא שבת דשובת על שפת הים עד מוצאי שבת, גלי רזיא, הובא בילקוט ראובני סדר בראשית, וזו סתירה מעליא לאומה ששובתת במוצאי שבת",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1447","ד. אמרו בגמרא, ודבר דבר, שלא יהא דבורך של שבת כדבורך של חול, דאסור לומר דבר פלוני אעשה למחר, וקבלה בידינו דמי שאומר בשבת איזה דבר לעשות לא מסמנא ליה מילתא כמו שכתב החמדת ימים בהלכות שבת, והיינו טעמא כמו שכתבתי לעיל באות ב' משם הזוהר הקדוש, כי בשבת שולט מזל שבתאי, וכן כתב הרב אברהם אבן עזרא ז""ל על התורה סדר יתרו על פסוק זכור את יום השבת לקדשו, כי בשבת שולט מזל שבתאי ולא יצלח בשום מלאכה בשום דבר, ועיין אשל סימן רפ""א, ולא מבעיא בדיבור כי בלאו הכי אסור, אלא אפילו מחשבה דקיימא לן דבור אסור הרהור מותר, עם כל זה מי שחושב על המלאכה ביום שבת קודש לעשותה בחול אינה מתברכת כיון שחשב עליה בשבת, כך מצאתי כתוב בספר כתב יד משם מוהרש""א מסכת גיטין פרק השולח, כן כתב בספר חסד לאלפים סימן ש""ז אות ט', והיינו מה שכתב מוהרש""א שם על מה שאמרו בגמרא, בהני תלת מילי נחתי בעלי הבתים מנכסיהם, ואחד מהם דסיירי נכסייהו בשבת כו', הרי זה מחשב לצורך מלאכה ביום השבת, מלאכתו זאת גם בחול אינה מתברכת אחר כך כיון דחושב בה בשבת, עד כאן, ועיין עוד למוהרש""א בפרק מי שהחשיך, ולהרב ראשית חכמה שער הקדושה, ולהרב אור החיים סדר יתרו, ובספר דעת חכמה שער השבת פרק י""ד דהזהירו דצריך שמירת שבת במחשבה ודיבור ומעשה, ועיין נמי להרב אליהו זוטא סימן רמ""ב, וספר עבודה ומורה דרך דף קמ""ב ע""א, ועיקרי הד""ט אות כ""א, ונודע מאי דאיתא בויקרא רבא סוף סדר בהר פרק ל""ה וזה לשונו, מכאן דאסור לצאת לתוך שדהו לידע מה היא צריכה בשבת, מעשה בחסיד אחד שיצא לתוך כרמו לידע מה היא צריכה, ומצא שם פירצה אחת וחשב עליה לגודרה בשבת, אמר איני גודרה על שחשבתי עליה בשבת, מה עשה הקדוש ברוך הוא, זימן אילן של נצפה ועמד וגידרה והיה מתפרנס ממנו כל ימיו, עיין שם, והכי איתא בשבת דף ק""נ דעלתה בו צלף, יעויין שם, ועיין עוד טעמים אחרים דעל חילול שבת יורדין מנכסיהן להרב בן אורי בסדר ויקהל דף ל""ג ע""ג וע""ד, וראה נא נועם שיח סוד שרפי קדש מה שכתב מוהר""מ אלשיך ז""ל סדר ויקהל בענין דיבור של חול בשבת ויערב לך, ובחידושי משבצות זהב סימן ש""ז ביאר דאיסור אמירה נחלק לג' חלקים עיין שם באורך",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1448","ה. יזהר תמיד בשבת ביום ובלילה להיות עיניו משוטטות בארבע פינות שהולך, מה למעלה ומה למטה, שלא יהא איזה נר דלוק ויהיה גורם כיבוי, וביותר יזהר בהקמת ספר תורה, ולפעמים ישפוך השמן ויהיה נוטף על בגדי שבת, וידאג בשבת או יבא לידי מחלוקת, דהמחלוקת בשבת הוא נחשב כמחלל את השבת כנודע, וזה רמזתי בסמיכות התורה דנעוץ סופה בתחילתה, לעיני כל ישראל בראשית, שדרשו בתקונים, בראשית, יר""א שב""ת, והיינו דבא לרמוז דתמיד עיניהם ישיתו לראות אם יש איזה דבר מחילול שבת דלא יחללוהו ויהיה מוראת שבת עליהם, וכמו כן בהליכתו על גבי עשבים בשבת יתן דעתו במדרך כף רגל, וידוע מה שהביא באורחות צדיקים לגורי האר""י זיע""א, ובספר עבודה ומורה דרך דף קמ""ב ע""א, וקמח סולת דף פ""ט ע""א, דראה לאחד מכמה שנים שמת, דעל שנכנס בתוך מנעלו מעט עפר בהליכתו והלך ארבע אמות ברשות הרבים בעפר שברגלו, דקדקו עליו בעלמא דקשוט, ומה יהיה למי שהולך עם ש'ארטה (צעיף) בידו הנקרא טיצפי""ח והבגד מוטל על כתפו, ואוכל פיפיטאס (גרעינים) והולך במקומות שלא יש עירוב, ה' הטוב יכפר בעדו ועיין קיצור של""ה דף פ""ח ריש ע""ב",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1449","ו. כלל גדול אמרו בשבת, דתמיד כל היום וכל הלילה יהיה מגמתו בכל דבר שיבא לעשות לתת דעתו בישוב הדעת מה שהוא עושה, כי לפעמים עושה איזה מעשה בשבת מבלי דעת ואחר כך מתיישב בדעתו ורואה שעשה איזה איסור מאב מלאכה או תולדה בלתי כונה, כמו בליל שבת אם יזדמן פרעוש או נמלה וכדומה ומוללו ביד והורגו והוי איסור גמור, ואילו נתן דעתו לא היה עושהו, ועיין מה שכתבתי בעניותי בהגהותי על הרשב""א ח""ה סימן ב' בס""ד, וזכור לאברהם ח""א בד""ה צידה יעויין שם, ועיין בספר שם חדש במלאכת הצד בענין לצוד הפשפשים יעויין שם, ובספרי הקטן לב חיים חלק ב' עמדתי על היתושין שיש מהם המשוררים, ובתוך השינה הרג מהם במה שנגע אי בעי כפרה, יעויין שם בסייעתא דשמיא, וכמו כן בבורר פסולת מתוך אוכל בין באכילה בין בשתיה, ואפילו באוכל מתוך אוכל משכחת לה באיזה אופנים דאסור, ועיין בחידושי דינים מרבני ירושלים הנדפס בסוף ספר חיים וחסד להרב מוהר""ח מוסאפייא ז""ל באות ל""ב מה שכתב בזה כאשר יעויין שם, ועיין נמי להרב בית מנוחה דף נ""ד ע""ב לענין אוכל מתוך אוכל, ועיין בספרי הקטן רוח חיים סימן שי""ט, ועוד תשוב ותראה בספרי הקטן לב חיים חלק ב', בהיכא דנדבק הפרי בגרעינים אי ינער הגרעינים להוציאן, והיכא דאוכלו לאלתר, עיין שם, וכמו כן ברחיצת ידיו, שלא ליקח ענבים או לימונים שלא נסחטו עדיין וכדומה לשפשף ידיו, או אם נפל יין על בגדו, שלא לתת עליו מים עזים דאיכא איסור מלבן, ואפילו מים חיים כמו שהארכתי בתשובות בסייעתא דשמיא, לא זו אף זו כשיהיה איזה טינוף על הבגדים שלא לתת עליו מים, כי אפילו דרך רחיצת פניו ידיו ורגליו אסור, ואפילו על הרצפה דליכא איסור כיבוס, יש בו משום שבות אם נותן מים לרחוץ הרצפה כמו שכתבתי בתשובה להלכות שבת, ובכל אלו הדברים וכדומה לאלו, אם אדם נותן דעתו בשבת קודם עשיית דברים כאלו לא יבא לידי חילול שבת, אשר זה יהיה כונת הכתוב בסדר כי תשא, ואתה דבר אל בני ישראל לאמר אך את שבתותי תשמורו כי אות היא ביני וביניכם לדורותיכם לדעת כי אני ה' מקדשכם, כי דייק לומר לדעת, דעיקר שמירת שבת תלוי בנתינת דעתו בכל דבר ודבר כאמור, ועיין בפסקי מוהרמ""ר סימן קי""ב וקי""ג, ועוד אני אומר, דישער האדם בדעתו דענייני שמירת שבת הם כהררים התלויים בשערה, ויהיה דומה אליו להיות מרגיש בכל אשר יעשה כמו דיהיב דעתיה השוחט בהרגשיות של הסכין אפילו דקה מן הדקה, ככה יתנהג בשמירת שבת, והבא לטהר מסייעין אותו מן השמים ולא יבא שום תקלה על ידו ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1450","ז. זכור נא מה שכתב הרב גדול בדורו בספר לב דוד פרק כ""א וזה לשונו, והנה הרב החסיד בספר דעת חכמה שער השבת פרק ד' לימדנו להועיל כמה גדול שומר שבת לתשובה, כי הנה על ידי החטא ממשיך כח הטומאה בפנימיותו וחיצוניותו, ועל ידי החרטה והבכיה ממשיך בתוכו ניצוץ שכינה ואותו הניצוץ מגרש כח הטומאה, והשנית, צריך לעשות מצוות חבילות חבילות באברים שחטא בהם ועל ידי זה יתהוו מלאכים ויגרשו המלאכי חבלה אשר בחיצוניותו, ושניהם אי אפשר כי אם על ידי שמירת שבת דזוכה לניצוץ שכינה דנשמה יתירה, גם מי זוכר בדקדוק האברים שחטא בהם שיקיים חבילות של מצוות, וגם צריך זמן רב, ועל ידי שמירת שבת כהלכתו שקול ככל המצוות, והוי כמקיים חבילות מצוות בכל האברים, וישלח מלאכים לגרש מלאכי חבלה אשר בחיצוניותו, זה תוכן אמרי קדוש ודבריו חיים וקיימים, וזה אפשר לרמוז תשב אנוש עד דכא, תש""ב אותיות שב""ת, כלומר שהתשובה הוא בשמירת שבת, ולכן בתיבת תשב נרמז שבת כי על ידי השבת יש מציאות תשובה אפילו עובד עבודה זרה שהוא ככופר בכל התורה ונמשך הטומאה בכל אבריו והוא קשה מאד לעשות מצוות בכל אבריו, אפילו הכי על ידי השבת השקול ככל המצוות נמחל לו, וזהו שכתוב תשב אנוש, אפילו עבד עבודה זרה כאנוש ופגם בכל, על ידי שמירת השבת יתוקן, ומכלל הדברים אתה תשמע תוקף תועלת שמירת שבת דהוי כמקיים כל המצוות וזוכה ליטהר מבית ומחוץ ועל ידי שמירת שבת נגמרה התשובה, עכ""ל, והרב בית דוד חלק אורח חיים סימן צ""ו כתב, דבתשובה עם השבת אהניא ליה להצילו דאינו צריך ליסורין הממרקין את העונות, יעויין שם. ועיין מה שכתבתי על דבריו בספרי הקטן רוח חיים סימן רמ""ב בס""ד, ובדרוש שבת הגדול השתא הכא תרי""ט הארכתי בזה בעזר משדי",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1451","ח עונש המדבר שקר בשבת הוא יותר מהחול דפוגם יותר, עיין חומת אנך בתהלים סימן צ""ה, ועיין בספר כסא שלמה בדרוש א' לשבת הגדול, ובספרי הקטן נפש חיים מערכת ש', ובספר שומר אמונים סדר תשא, רמז בזה דבא בסופי תיבות אות' היא' לעולם' אמ""ת, יעויין שם ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1452","ט. ההולכים בשבת בגנות ופרדסים ובאים לידי חילול שבת, לא ידעו ולא יבינו דהאילנות צווחין כשיש חילול שבת, משום דחילול שבת גורם דליקה, וכשיש שריפה בבתים אחרי כן מוכרחים לקצוץ האילנות לעשות נסרים לבנות בתים, ועל כן כשרואין חילול שבת צועקין על הרעה העתידה לבא, כמו שכתב הרב הגדול מהרי""ד זלה""ה בספר צמח דוד בהפטרה לשבת פרה יעויין שם, ומאחר שכן איך הולכים בשבת אצל האילנות ועושים חילול שבת ובפרט בין הארזים ושקמה וכיוצא, האל הטוב יכפר בעדם, ועיין בספר קרבן מנחה סימן ת""ז באיסור תחומין, ומדבריו הוכח תוכיח למטיילים בשבת, ועיין בקיצור של""ה דף פ""ה ע""ב ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1453","יוד. הבונה בית בשבת אפילו בקבלנות לא נשאר לו הבית ולא לזרעו בימים מועטים, ספר החסידים סימן שמ""ח, ועיין מה שכתב בספר ברית עולם שם יעויין שם, וזה יהיה רמז במה שאמרו אל תקרי לדורותם אלא לדירתם, דאם שמרו בני ישראל את השבת בעשיית דירתם, אז יהיה לדורותם והיתה לו ולזרעו אחריו",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1454","יא. כמו שאסרו לכוין מלאכתו במועד, כן בשבת ענין הטורח אפילו שאינו מלאכה, כגון שיש לפניו ספרים או כרים וכסתות ואומר דבשבת שיש לי פנאי אסדרם, הוא איסור מדכתיב עשות חפציך ביום קדשי וכבדתו מעשות דרכיך, ספר החסידים סימן תתנ""ז",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1455","יב. עוד כתב בספר החסידים סימן רס""ו וזה לשונו, בשבת לא יאמר אדם נישן כדי שנעשה מלאכתינו במוצאי שבת, שאסור לומר למחר אעשה כך, ואפילו חפץ לכתוב תורה, מפני שמראה מה שישן ונח בשבת שעושה בשביל החול, אלא יאמר ננוח כי שבת היום, עכ""ל. ובספר ברית עולם שם זכר עשה למה שכתב בברכי יוסף ריש סימן ש""ז משם הרדב""ז, ועיין בית מנוחה דף רי""ד ע""א, ואין כל חדש דכבר הביאו הבאר היטב חדש סימן ר""צ והוא במגן אברהם שהביאו, ובקיצור של""ה דף פ""ה ע""ד, ואליהו רבה וזוטא, ועולת תמיד, וחסד לאלפים ",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
"1456","יג. רבים חושבים דהותר אמירה לגוי אם יצוהו קודם השבת, והא ליתא, ואפילו בדבר שבות כל שאינו במקום מצוה הוא עון פלילי. כמו שכתב בספר מורה באצבע אות קמ""ט",31,"he.m","https://he.m.wikisource.org/wiki/%D7%9B%D7%A3_%D7%94%D7%97%D7%99%D7%99%D7%9D_(%D7%A4%D7%90%D7%9C%D7%90%D7%92%27%D7%99)/%D7%9C","כף החיים (פאלאג'י)"
